Deployment.Location.ID,month,lepus_detections,ursus_detections,odocoileus_detections,canis_detections,lynx_detections,martes_detections,marmota_detections,rare_detections,effort,Latitude,Longitude,Park,Trail,Height,d.Trail,elevation,water_dist_m,mean_ndvi,recreation_site_month,Year,recreation_rate_site,canopy_cover,start_date,end_date,recreation_park_month,recreation_rate_park_month,year_effort,recreation_rate_park_year,recreation_park_year,dist_to_trail,rec_year_100,rec_month_100,rec_site_100,log_effort
GARI04,12,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.8081,1,2020,0.035714286,83.77,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,267.1805777,3911.016393,2944.90566,3.5714286,3.36729583
GARI04,13,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.8081,1,2020,0.035714286,83.77,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,267.1805777,3911.016393,2944.90566,3.5714286,3.36729583
GARI04,14,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.8081,1,2020,0.035714286,83.77,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,267.1805777,3911.016393,2944.90566,3.5714286,3.36729583
GARI04,15,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.8081,1,2020,0.035714286,83.77,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,267.1805777,3911.016393,2944.90566,3.5714286,3.36729583
GARI04,16,0,0,1,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.8081,1,2020,0.035714286,83.77,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,267.1805777,3911.016393,2944.90566,3.5714286,3.36729583
GARI04,17,0,5,1,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.8081,1,2020,0.035714286,83.77,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,267.1805777,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,4,0,0,6,0,0,0,0,0,21,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.091042453
GARI06,5,0,1,4,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,6,0,0,6,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,1525,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,7,0,0,5,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,8,0,0,0,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,9,0,0,0,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,10,0,0,0,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,11,0,0,0,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,12,0,0,0,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,13,0,0,0,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,14,0,0,0,0,0,0,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI06,15,0,0,0,0,0,1,0,0,28,49.9593,-123.061,GARI,Off trail,1.2,NA,1658,1416.189764,0.5433,1,2020,0.035714286,81.62,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,421.3716096,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,4,0,0,0,0,0,0,0,0,21,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.091042453
GARI19,5,1,0,5,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,6,0,0,1,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,1525,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,7,0,0,4,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,8,0,0,6,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,9,0,0,2,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,10,1,0,4,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,11,1,0,0,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,12,2,0,0,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,13,0,0,1,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI19,14,0,0,0,0,0,0,0,0,28,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.88995,1,2020,0.035714286,73.94,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,348.8533486,3911.016393,2944.90566,3.5714286,3.36729583
GARI09,29,6,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.5493,1,2022,0.035714286,84.6,2022-06-29,2022-07-26,29285,49.80442177,2303,36.80937907,84772,450.0068852,3680.937907,4980.442177,3.5714286,3.36729583
GARI03,15,0,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.46135,1,2021,0.035714286,14.05,2021-06-02,2021-06-29,11702,19.90136054,3599,32.08446791,115472,244.8130842,3208.446791,1990.136054,3.5714286,3.36729583
GARI04,18,0,11,2,4,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,3599,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,19,0,2,1,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,20,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,21,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,22,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,23,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,24,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,25,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,26,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,27,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI04,28,0,0,0,0,0,0,0,0,28,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.846,1,2021,0.035714286,83.77,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,267.1805777,3208.446791,4328.571429,3.5714286,3.36729583
GARI22,16,4,0,1,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.845833333,1,2021,0.035714286,70.18,2021-06-30,2021-07-27,29492,50.15646259,3599,32.08446791,115472,616.9545369,3208.446791,5015.646259,3.5714286,3.36729583
GARI22,17,0,0,0,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.845833333,1,2021,0.035714286,70.18,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,616.9545369,3208.446791,5015.646259,3.5714286,3.36729583
GARI22,18,0,0,1,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.845833333,1,2021,0.035714286,70.18,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,616.9545369,3208.446791,5015.646259,3.5714286,3.36729583
GARI22,19,2,0,1,0,1,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.84775,1,2021,0.035714286,70.18,2021-09-22,2021-10-19,14549,24.74319728,3599,32.08446791,115472,616.9545369,3208.446791,2474.319728,3.5714286,3.36729583
GARI22,20,0,0,5,0,1,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.84775,1,2021,0.035714286,70.18,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,616.9545369,3208.446791,2474.319728,3.5714286,3.36729583
GARI22,21,0,0,1,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.84775,1,2021,0.035714286,70.18,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,616.9545369,3208.446791,2474.319728,3.5714286,3.36729583
GARI22,22,3,0,0,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.84775,1,2021,0.035714286,70.18,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,616.9545369,3208.446791,2474.319728,3.5714286,3.36729583
GARI22,23,0,0,0,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.84775,1,2021,0.035714286,70.18,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,616.9545369,3208.446791,2474.319728,3.5714286,3.36729583
GARI22,24,0,0,0,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.84775,1,2021,0.035714286,70.18,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,616.9545369,3208.446791,2474.319728,3.5714286,3.36729583
GARI22,25,4,0,3,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.84775,1,2021,0.035714286,70.18,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,616.9545369,3208.446791,2474.319728,3.5714286,3.36729583
GARI22,26,0,0,3,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.84775,1,2021,0.035714286,70.18,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,616.9545369,3208.446791,2474.319728,3.5714286,3.36729583
JOFF03,27,0,0,0,0,0,0,0,0,28,50.3688,-122.499,JOFF,On trail,0.74,3.21,1229,2110.26608,0.45235,1,2022,0.035714286,88.25,2022-05-04,2022-05-31,3200,6.349206349,1988,31.71881288,63057,0,3171.881288,634.9206349,3.5714286,3.36729583
JOFF13,30,0,0,0,0,0,0,1,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.3448,1,2022,0.035714286,0,2022-07-27,2022-08-23,22467,47.70063694,1988,31.71881288,63057,649.5559073,3171.881288,4770.063694,3.5714286,3.36729583
JOFF14,28,0,0,0,0,0,2,0,1,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.01475,1,2022,0.035714286,0,2022-06-01,2022-06-28,9136,18.12698413,1988,31.71881288,63057,0,3171.881288,1812.698413,3.5714286,3.36729583
JOFF05,18,0,0,4,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,3132,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,19,1,0,7,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,20,2,0,0,0,0,1,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,21,10,0,0,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,22,1,0,0,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,23,1,0,0,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,24,0,0,0,0,0,1,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,25,0,0,0,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,26,0,0,0,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,27,0,0,0,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,28,17,0,0,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF05,29,7,0,3,0,0,0,0,0,28,50.3549,-122.481,JOFF,Off trail,0.76,0.8,1597,284.0765043,0.71245,1,2021,0.035714286,87.28,2021-08-25,2021-09-21,13180,26.15079365,NA,19.70114943,61704,231.8578592,1970.114943,2615.079365,3.5714286,3.36729583
JOFF14,17,0,0,0,0,0,3,0,0,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3228,1,2021,0.035714286,0,2021-07-28,2021-08-24,13335,26.45833333,3132,19.70114943,61704,0,1970.114943,2645.833333,3.5714286,3.36729583
JOFF17,22,0,0,0,0,0,0,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.0172,1,2021,0.035714286,91.49,2021-12-15,2022-01-11,4,0.007936508,3132,19.70114943,61704,0,1970.114943,0.7936508,3.5714286,3.36729583
JOFF17,23,1,0,0,0,0,0,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.0172,1,2021,0.035714286,91.49,2021-12-15,2022-01-11,4,0.007936508,NA,19.70114943,61704,0,1970.114943,0.7936508,3.5714286,3.36729583
JOFF17,24,1,0,0,0,0,0,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.0172,1,2021,0.035714286,91.49,2021-12-15,2022-01-11,4,0.007936508,NA,19.70114943,61704,0,1970.114943,0.7936508,3.5714286,3.36729583
JOFF17,25,0,0,0,0,0,0,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.0172,1,2021,0.035714286,91.49,2021-12-15,2022-01-11,4,0.007936508,NA,19.70114943,61704,0,1970.114943,0.7936508,3.5714286,3.36729583
JOFF17,26,0,0,0,0,0,1,0,0,28,50.3646,-122.498,JOFF,On trail,0,NA,1220,1685.420318,0.0172,1,2021,0.035714286,91.49,2021-12-15,2022-01-11,4,0.007936508,NA,19.70114943,61704,0,1970.114943,0.7936508,3.5714286,3.36729583
JOFF11,4,1,2,1,0,0,0,0,0,22,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.135494216
JOFF11,5,1,1,9,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,6,0,0,9,1,0,1,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,1448,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,7,0,0,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,8,0,0,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,9,0,0,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,10,0,0,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,11,0,0,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,12,0,0,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,13,0,0,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,14,0,0,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF11,15,0,0,2,0,0,0,1,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.5609,1,2020,0.035714286,85.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,238.4830535,113.3977901,74.1666667,3.5714286,3.36729583
JOFF14,4,0,0,0,0,0,2,0,0,23,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.17805383
JOFF14,5,0,0,0,0,0,1,0,0,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.36729583
JOFF14,6,0,0,0,0,0,0,0,1,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,1448,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.36729583
JOFF14,7,0,0,0,0,0,0,0,2,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.36729583
JOFF14,8,0,0,0,0,0,0,0,0,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.36729583
JOFF14,9,0,0,0,0,0,0,0,0,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.36729583
JOFF14,10,0,0,0,0,0,0,0,0,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.36729583
JOFF14,11,0,0,0,0,0,0,0,0,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.36729583
JOFF14,12,0,0,0,0,0,0,0,0,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.36729583
JOFF14,13,0,0,0,0,0,0,0,1,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.3126,1,2020,0.035714286,0,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,3.5714286,3.36729583
